# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-08 12:37:23 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15087700 INDIAN R AT SITKA AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15087700
#            TS   parameter     Description
#          1343       00065     Gage height, feet
#          1344       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd   site_no datetime    tz_cd   1343_00065  1343_00065_cd   1344_00060  1344_00060_cd
USGS    15087700    2019-12-02 19:15    AKST    21.60   A   199 A
USGS    15087700    2019-12-02 19:30    AKST    21.56   A   189 A
USGS    15087700    2019-12-02 19:45    AKST    21.57   A   191 A
USGS    15087700    2019-12-02 20:00    AKST    21.56   A   189 A
USGS    15087700    2019-12-02 20:15    AKST    21.56   A   189 A
USGS    15087700    2019-12-02 20:30    AKST    21.53   A   181 A
USGS    15087700    2019-12-02 20:45    AKST    21.52   A   178 A
USGS    15087700    2019-12-02 21:00    AKST    21.52   A   178 A
USGS    15087700    2019-12-02 21:15    AKST    21.51   A   176 A
USGS    15087700    2019-12-02 21:30    AKST    21.51   A   176 A
USGS    15087700    2019-12-02 21:45    AKST    21.50   A   174 A
USGS    15087700    2019-12-02 22:00    AKST    21.50   A   174 A
USGS    15087700    2019-12-02 22:15    AKST    21.47   A   166 A
USGS    15087700    2019-12-02 22:30    AKST    21.48   A   169 A
USGS    15087700    2019-12-02 22:45    AKST    21.47   A   166 A
USGS    15087700    2019-12-02 23:00    AKST    21.47   A   166 A
USGS    15087700    2019-12-02 23:15    AKST    21.46   A   164 A
USGS    15087700    2019-12-02 23:30    AKST    21.45   A   162 A
USGS    15087700    2019-12-02 23:45    AKST    21.45   A   162 A
USGS    15087700    2019-12-03 00:00    AKST    21.44   A   159 A
USGS    15087700    2019-12-03 00:15    AKST    21.42   A   155 A
USGS    15087700    2019-12-03 00:30    AKST    21.44   A   159 A
USGS    15087700    2019-12-03 00:45    AKST    21.41   A   153 A
USGS    15087700    2019-12-03 01:00    AKST    21.41   A   153 A
USGS    15087700    2019-12-03 01:15    AKST    21.43   A   157 A
USGS    15087700    2019-12-03 01:30    AKST    21.39   A   148 A
USGS    15087700    2019-12-03 01:45    AKST    21.41   A   153 A
USGS    15087700    2019-12-03 02:00    AKST    21.39   A   148 A
USGS    15087700    2019-12-03 02:15    AKST    21.39   A   148 A
USGS    15087700    2019-12-03 02:30    AKST    21.38   A   146 A
USGS    15087700    2019-12-03 02:45    AKST    21.38   A   146 A
USGS    15087700    2019-12-03 03:00    AKST    21.37   A   144 A
USGS    15087700    2019-12-03 03:15    AKST    21.37   A   144 A
USGS    15087700    2019-12-03 03:30    AKST    21.37   A   144 A
USGS    15087700    2019-12-03 03:45    AKST    21.36   A   142 A
USGS    15087700    2019-12-03 04:00    AKST    21.35   A   140 A
USGS    15087700    2019-12-03 04:15    AKST    21.35   A   140 A
USGS    15087700    2019-12-03 04:30    AKST    21.36   A   142 A
USGS    15087700    2019-12-03 04:45    AKST    21.34   A   138 A
USGS    15087700    2019-12-03 05:00    AKST    21.34   A   138 A
USGS    15087700    2019-12-03 05:15    AKST    21.33   A   135 A
USGS    15087700    2019-12-03 05:30    AKST    21.34   A   138 A
USGS    15087700    2019-12-03 05:45    AKST    21.32   A   133 A
USGS    15087700    2019-12-03 06:00    AKST    21.33   A   135 A
USGS    15087700    2019-12-03 06:15    AKST    21.31   A   131 A
USGS    15087700    2019-12-03 06:30    AKST    21.31   A   131 A
USGS    15087700    2019-12-03 06:45    AKST    21.31   A   131 A
USGS    15087700    2019-12-03 07:00    AKST    21.30   A   129 A
USGS    15087700    2019-12-03 07:15    AKST    21.31   A   131 A
USGS    15087700    2019-12-03 07:30    AKST    21.29   A   127 A
USGS    15087700    2019-12-03 07:45    AKST    21.29   A   127 A
USGS    15087700    2019-12-03 08:00    AKST    21.30   A   129 A
USGS    15087700    2019-12-03 08:15    AKST    21.29   A   127 A
USGS    15087700    2019-12-03 08:30    AKST    21.29   A   127 A
USGS    15087700    2019-12-03 08:45    AKST    21.28   A   125 A
USGS    15087700    2019-12-03 09:00    AKST    21.28   A   125 A
USGS    15087700    2019-12-03 09:15    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 09:30    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 09:45    AKST    21.28   A   125 A
USGS    15087700    2019-12-03 10:00    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 10:15    AKST    21.28   A   125 A
USGS    15087700    2019-12-03 10:30    AKST    21.28   A   125 A
USGS    15087700    2019-12-03 10:45    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 11:00    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 11:15    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 11:30    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 11:45    AKST    21.28   A   125 A
USGS    15087700    2019-12-03 12:00    AKST    21.27   A   123 A
USGS    15087700    2019-12-03 12:15    AKST    21.26   A   121 A
USGS    15087700    2019-12-03 12:30    AKST    21.26   A   121 A
USGS    15087700    2019-12-03 12:45    AKST    21.26   A   121 A
USGS    15087700    2019-12-03 13:00    AKST    21.25   A   119 A
USGS    15087700    2019-12-03 13:15    AKST    21.25   A   119 A
USGS    15087700    2019-12-03 13:30    AKST    21.25   A   119 A
USGS    15087700    2019-12-03 13:45    AKST    21.24   A   117 A
USGS    15087700    2019-12-03 14:00    AKST    21.24   A   117 A
USGS    15087700    2019-12-03 14:15    AKST    21.25   A   119 A
USGS    15087700    2019-12-03 14:30    AKST    21.24   A   117 A
USGS    15087700    2019-12-03 14:45    AKST    21.25   A   119 A
USGS    15087700    2019-12-03 15:00    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 15:15    AKST    21.22   A   113 A
USGS    15087700    2019-12-03 15:30    AKST    21.22   A   113 A
USGS    15087700    2019-12-03 15:45    AKST    21.22   A   113 A
USGS    15087700    2019-12-03 16:00    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 16:15    AKST    21.22   A   113 A
USGS    15087700    2019-12-03 16:30    AKST    21.22   A   113 A
USGS    15087700    2019-12-03 16:45    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 17:00    AKST    21.20   A   109 A
USGS    15087700    2019-12-03 17:15    AKST    21.22   A   113 A
USGS    15087700    2019-12-03 17:30    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 17:45    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 18:00    AKST    21.20   A   109 A
USGS    15087700    2019-12-03 18:15    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 18:30    AKST    21.20   A   109 A
USGS    15087700    2019-12-03 18:45    AKST    21.21   A   111 A
USGS    15087700    2019-12-03 19:00    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 19:15    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 19:30    AKST    21.20   A   109 A
USGS    15087700    2019-12-03 19:45    AKST    21.20   A   109 A
USGS    15087700    2019-12-03 20:00    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 20:15    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 20:30    AKST    21.20   A   109 A
USGS    15087700    2019-12-03 20:45    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 21:00    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 21:15    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 21:30    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 21:45    AKST    21.19   A   107 A
USGS    15087700    2019-12-03 22:00    AKST    21.18   A   105 A
USGS    15087700    2019-12-03 22:15    AKST    21.18   A   105 A
USGS    15087700    2019-12-03 22:30    AKST    21.18   A   105 A
USGS    15087700    2019-12-03 22:45    AKST    21.17   A   103 A
USGS    15087700    2019-12-03 23:00    AKST    21.17   A   103 A
USGS    15087700    2019-12-03 23:15    AKST    21.17   A   103 A
USGS    15087700    2019-12-03 23:30    AKST    21.17   A   103 A
USGS    15087700    2019-12-03 23:45    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 00:00    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 00:15    AKST    21.17   A   103 A
USGS    15087700    2019-12-04 00:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 00:45    AKST    21.17   A   103 A
USGS    15087700    2019-12-04 01:00    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 01:15    AKST    21.17   A   103 A
USGS    15087700    2019-12-04 01:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 01:45    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 02:00    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 02:15    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 02:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 02:45    AKST    21.15   A   99.5    A
USGS    15087700    2019-12-04 03:00    AKST    21.15   A   99.5    A
USGS    15087700    2019-12-04 03:15    AKST    21.15   A   99.5    A
USGS    15087700    2019-12-04 03:30    AKST    21.15   A   99.5    A
USGS    15087700    2019-12-04 03:45    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 04:00    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 04:15    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 04:30    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 04:45    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 05:00    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 05:15    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 05:30    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 05:45    AKST    21.15   A   99.5    A
USGS    15087700    2019-12-04 06:00    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 06:15    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 06:30    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 06:45    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 07:00    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 07:15    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 07:30    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 07:45    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 08:00    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 08:15    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 08:30    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 08:45    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 09:00    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 09:15    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 09:30    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 09:45    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 10:00    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 10:15    AKST    21.11   A   92.3    A
USGS    15087700    2019-12-04 10:30    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 10:45    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 11:00    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 11:15    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 11:30    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 11:45    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 12:00    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 12:15    AKST    21.12   A   94.1    A
USGS    15087700    2019-12-04 12:30    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 12:45    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 13:00    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 13:15    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 13:30    AKST    21.14   A   97.7    A
USGS    15087700    2019-12-04 13:45    AKST    21.13   A   95.9    A
USGS    15087700    2019-12-04 14:00    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-04 14:15    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-04 14:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-04 14:45    AKST    21.17   A   103 A
USGS    15087700    2019-12-04 15:00    AKST    21.17   A   103 A
USGS    15087700    2019-12-04 15:15    AKST    21.18   A   105 A
USGS    15087700    2019-12-04 15:30    AKST    21.19   A   107 A
USGS    15087700    2019-12-04 15:45    AKST    21.20   A   109 A
USGS    15087700    2019-12-04 16:00    AKST    21.20   A   109 A
USGS    15087700    2019-12-04 16:15    AKST    21.21   A   111 A
USGS    15087700    2019-12-04 16:30    AKST    21.21   A   111 A
USGS    15087700    2019-12-04 16:45    AKST    21.22   A   113 A
USGS    15087700    2019-12-04 17:00    AKST    21.22   A   113 A
USGS    15087700    2019-12-04 17:15    AKST    21.21   A   111 A
USGS    15087700    2019-12-04 17:30    AKST    21.22   A   113 A
USGS    15087700    2019-12-04 17:45    AKST    21.22   A   113 A
USGS    15087700    2019-12-04 18:00    AKST    21.22   A   113 A
USGS    15087700    2019-12-04 18:15    AKST    21.23   A   115 A
USGS    15087700    2019-12-04 18:30    AKST    21.25   A   119 A
USGS    15087700    2019-12-04 18:45    AKST    21.24   A   117 A
USGS    15087700    2019-12-04 19:00    AKST    21.25   A   119 A
USGS    15087700    2019-12-04 19:15    AKST    21.26   A   121 A
USGS    15087700    2019-12-04 19:30    AKST    21.25   A   119 A
USGS    15087700    2019-12-04 19:45    AKST    21.27   A   124 A
USGS    15087700    2019-12-04 20:00    AKST    21.26   A   121 A
USGS    15087700    2019-12-04 20:15    AKST    21.27   A   124 A
USGS    15087700    2019-12-04 20:30    AKST    21.28   A   126 A
USGS    15087700    2019-12-04 20:45    AKST    21.28   A   126 A
USGS    15087700    2019-12-04 21:00    AKST    21.29   A   128 A
USGS    15087700    2019-12-04 21:15    AKST    21.29   A   128 A
USGS    15087700    2019-12-04 21:30    AKST    21.30   A   130 A
USGS    15087700    2019-12-04 21:45    AKST    21.29   A   128 A
USGS    15087700    2019-12-04 22:00    AKST    21.29   A   128 A
USGS    15087700    2019-12-04 22:15    AKST    21.30   A   130 A
USGS    15087700    2019-12-04 22:30    AKST    21.30   A   130 A
USGS    15087700    2019-12-04 22:45    AKST    21.32   A   134 A
USGS    15087700    2019-12-04 23:00    AKST    21.29   A   128 A
USGS    15087700    2019-12-04 23:15    AKST    21.29   A   128 A
USGS    15087700    2019-12-04 23:30    AKST    21.32   A   134 A
USGS    15087700    2019-12-04 23:45    AKST    21.30   A   130 A
USGS    15087700    2019-12-05 00:00    AKST    21.29   A   128 A
USGS    15087700    2019-12-05 00:15    AKST    21.31   A   132 A
USGS    15087700    2019-12-05 00:30    AKST    21.31   A   132 A
USGS    15087700    2019-12-05 00:45    AKST    21.31   A   132 A
USGS    15087700    2019-12-05 01:00    AKST    21.30   A   130 A
USGS    15087700    2019-12-05 01:15    AKST    21.31   A   132 A
USGS    15087700    2019-12-05 01:30    AKST    21.30   A   130 A
USGS    15087700    2019-12-05 01:45    AKST    21.30   A   130 A
USGS    15087700    2019-12-05 02:00    AKST    21.32   A   134 A
USGS    15087700    2019-12-05 02:15    AKST    21.29   A   128 A
USGS    15087700    2019-12-05 02:30    AKST    21.28   A   126 A
USGS    15087700    2019-12-05 02:45    AKST    21.29   A   128 A
USGS    15087700    2019-12-05 03:00    AKST    21.29   A   128 A
USGS    15087700    2019-12-05 03:15    AKST    21.28   A   126 A
USGS    15087700    2019-12-05 03:30    AKST    21.27   A   124 A
USGS    15087700    2019-12-05 03:45    AKST    21.27   A   124 A
USGS    15087700    2019-12-05 04:00    AKST    21.26   A   121 A
USGS    15087700    2019-12-05 04:15    AKST    21.25   A   119 A
USGS    15087700    2019-12-05 04:30    AKST    21.25   A   119 A
USGS    15087700    2019-12-05 04:45    AKST    21.23   A   115 A
USGS    15087700    2019-12-05 05:00    AKST    21.23   A   115 A
USGS    15087700    2019-12-05 05:15    AKST    21.24   A   117 A
USGS    15087700    2019-12-05 05:30    AKST    21.23   A   115 A
USGS    15087700    2019-12-05 05:45    AKST    21.22   A   113 A
USGS    15087700    2019-12-05 06:00    AKST    21.22   A   113 A
USGS    15087700    2019-12-05 06:15    AKST    21.22   A   113 A
USGS    15087700    2019-12-05 06:30    AKST    21.22   A   113 A
USGS    15087700    2019-12-05 06:45    AKST    21.21   A   111 A
USGS    15087700    2019-12-05 07:00    AKST    21.20   A   109 A
USGS    15087700    2019-12-05 07:15    AKST    21.20   A   109 A
USGS    15087700    2019-12-05 07:30    AKST    21.21   A   111 A
USGS    15087700    2019-12-05 07:45    AKST    21.19   A   107 A
USGS    15087700    2019-12-05 08:00    AKST    21.19   A   107 A
USGS    15087700    2019-12-05 08:15    AKST    21.19   A   107 A
USGS    15087700    2019-12-05 08:30    AKST    21.19   A   107 A
USGS    15087700    2019-12-05 08:45    AKST    21.18   A   105 A
USGS    15087700    2019-12-05 09:00    AKST    21.17   A   103 A
USGS    15087700    2019-12-05 09:15    AKST    21.18   A   105 A
USGS    15087700    2019-12-05 09:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 09:45    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 10:00    AKST    21.17   A   103 A
USGS    15087700    2019-12-05 10:15    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 10:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 10:45    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 11:00    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 11:15    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 11:30    AKST    21.16   A   101 A
USGS    15087700    2019-12-05 11:45    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 12:00    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 12:15    AKST    21.14   A   97.8    A
USGS    15087700    2019-12-05 12:30    AKST    21.14   A   97.8    A
USGS    15087700    2019-12-05 12:45    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 13:00    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 13:15    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 13:30    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 13:45    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 14:00    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 14:15    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 14:30    AKST    21.15   A   99.6    A
USGS    15087700    2019-12-05 14:45    AKST    21.15   A   99.6    A
